Well,Omit,Sample,Target,Task,Dyes,Cq,Cq Conf,Amp Score,Amp Status,Annotated,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Tm4,Curve Quality,Result Quality Issues
I7,FALSE,Bd_sup_pel_2_T0,1,Unknown,SYBR,34.417526,0.986015,,Amp,FALSE,0,0,73.64788,,,,,
I8,FALSE,Bd_sup_pel_3_T0,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0001,,,,,
I9,FALSE,Bd_P__nanopore_1_T44,1,Unknown,SYBR,18.883238,0,,Amp,FALSE,0,0,73.30944,,,,,
I10,FALSE,Bd_P__nanopore_2_T44,1,Unknown,SYBR,20.694403,0,,Amp,FALSE,0,0,73.196655,,,,,
I11,FALSE,Bd_P__nanopore_3_T44,1,Unknown,SYBR,22.637836,0.078317781,,Amp,FALSE,0,0,73.30944,,,,,
I12,FALSE,Bd_P__nanopore_4_T44,1,Unknown,SYBR,18.990725,0,,Amp,FALSE,0,0,73.196655,,,,,
I13,FALSE,Bv_P_proteinase_1_T44,1,Unknown,SYBR,36.182747,0.764098494,,No Amp,FALSE,0,0,73.3129,,,,,
I14,FALSE,Bv_P_proteinase_2_T44,1,Unknown,SYBR,34.623005,0.920705675,,Amp,FALSE,0,0,73.3129,,,,,
I15,FALSE,Bv_P_proteinase_3_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0004,,,,,
I16,FALSE,Bd_P_proteinase_1_T44,1,Unknown,SYBR,24.280567,0,,Amp,FALSE,0,0,73.3129,,,,,
I17,FALSE,Bd_P_proteinase_2_T44,1,Unknown,SYBR,19.220684,0,,Amp,FALSE,0,0,73.31551,,,,,
I18,FALSE,Bd_P_proteinase_3_T44,1,Unknown,SYBR,18.30819,0,,Amp,FALSE,0,0,73.31551,,,,,
I19,FALSE,media_P_proteinase_1_T44,1,Unknown,SYBR,27.378231,0.866217249,,Amp,FALSE,0,0,73.5412,,,,,
I20,FALSE,media_P_proteinase_2_T44,1,Unknown,SYBR,27.185675,0.889578918,,Amp,FALSE,0,0,73.5412,,,,,
I21,FALSE,media_P_proteinase_3_T44,1,Unknown,SYBR,27.772842,0.986944774,,Amp,FALSE,0,0,73.53801,,,,,
I22,FALSE,media_1_T44,1,Unknown,SYBR,33.05729,0.978303205,,Amp,FALSE,0,0,74.891785,,,,,
I23,FALSE,media_2_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0003,,,,,
I24,FALSE,media_3_T44,1,Unknown,SYBR,33.091393,0.961366634,,Amp,FALSE,0,0,73.312386,89.55763,,,,
J1,FALSE,Bd_nanopore_1_T0,1,Unknown,SYBR,32.89913,0.988679236,,Amp,FALSE,0,0,73.08658,,,,,
J2,FALSE,Bd_nanopore_2_T0,1,Unknown,SYBR,33.768967,0.983167043,,Amp,FALSE,0,0,73.08658,,,,,
J3,FALSE,Bd_nanopore_3_T0,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,59.9999,,,,,
J4,FALSE,Bd_nanopore_4_T0,1,Unknown,SYBR,33.631268,0.98915447,,Amp,FALSE,0,0,74.66601,,,,,
J5,FALSE,Bd_nanopore_5_T0,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0001,,,,,
J6,FALSE,Bd_sup_pel_1_T0,1,Unknown,SYBR,33.979443,0.980850338,,Amp,FALSE,0,0,70.26413,74.775795,,,,
J7,FALSE,Bd_sup_pel_2_T0,1,Unknown,SYBR,34.28677,0.982087893,,Amp,FALSE,0,0,73.19672,,,,,
J8,FALSE,Bd_sup_pel_3_T0,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0001,,,,,
J9,FALSE,Bd_P__nanopore_1_T44,1,Unknown,SYBR,20.360504,0,,Amp,FALSE,0,0,73.30944,,,,,
J10,FALSE,Bd_P__nanopore_2_T44,1,Unknown,SYBR,19.271578,0,,Amp,FALSE,0,0,73.196655,,,,,
J11,FALSE,Bd_P__nanopore_3_T44,1,Unknown,SYBR,24.092726,0.28681404,,Amp,FALSE,0,0,73.30944,,,,,
J12,FALSE,Bd_P__nanopore_4_T44,1,Unknown,SYBR,24.251358,0.437839285,,Amp,FALSE,0,0,73.196655,,,,,
J13,FALSE,Bv_P_proteinase_1_T44,1,Unknown,SYBR,38.04929,0.243685066,,No Amp,FALSE,0,0,73.42572,,,,,
J14,FALSE,Bv_P_proteinase_2_T44,1,Unknown,SYBR,32.520603,0.963473034,,Amp,FALSE,0,0,73.20008,,,,,
J15,FALSE,Bv_P_proteinase_3_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0004,,,,,
J16,FALSE,Bd_P_proteinase_1_T44,1,Unknown,SYBR,23.420069,0,,Amp,FALSE,0,0,73.3129,,,,,
J17,FALSE,Bd_P_proteinase_2_T44,1,Unknown,SYBR,16.885403,0,,Amp,FALSE,0,0,73.31551,,,,,
J18,FALSE,Bd_P_proteinase_3_T44,1,Unknown,SYBR,19.42198,0,,Amp,FALSE,0,0,73.42835,,,,,
J19,FALSE,media_P_proteinase_1_T44,1,Unknown,SYBR,27.486462,0.903519337,,Amp,FALSE,0,0,73.5412,,,,,
J20,FALSE,media_P_proteinase_2_T44,1,Unknown,SYBR,27.762585,0.988329011,,Amp,FALSE,0,0,73.5412,,,,,
J21,FALSE,media_P_proteinase_3_T44,1,Unknown,SYBR,27.578278,0.953528641,,Amp,FALSE,0,0,73.53801,,,,,
J22,FALSE,media_1_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0003,,,,,
J23,FALSE,media_2_T44,1,Unknown,SYBR,33.44555,0.969312207,,Amp,FALSE,0,0,73.312386,,,,,
J24,FALSE,media_3_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0003,,,,,
K1,FALSE,Bd_P__nanopore_1_T0,1,Unknown,SYBR,25.829388,0.98918379,,Amp,FALSE,0,0,73.425026,,,,,
K2,FALSE,Bd_P__nanopore_2_T0,1,Unknown,SYBR,25.748423,0.956137618,,Amp,FALSE,0,0,73.425026,,,,,
K3,FALSE,Bd_P__nanopore_3_T0,1,Unknown,SYBR,25.714056,0.970312815,,Amp,FALSE,0,0,73.425026,,,,,
K4,FALSE,Bd_P__nanopore_4_T0,1,Unknown,SYBR,25.301422,0.916830185,,Amp,FALSE,0,0,73.425026,,,,,
K5,FALSE,Bd_P__nanopore_5_T0,1,Unknown,SYBR,25.676115,0.98922872,,Amp,FALSE,0,0,73.4223,,,,,
K6,FALSE,Bd_sup_pel_P_1_T0,1,Unknown,SYBR,25.27739,0.922849447,,Amp,FALSE,0,0,73.4223,,,,,
K7,FALSE,Bd_sup_pel_P_2_T0,1,Unknown,SYBR,25.362608,0.918823854,,Amp,FALSE,0,0,73.4223,,,,,
K8,FALSE,Bd_sup_pel_P_3_T0,1,Unknown,SYBR,26.135614,0.993448899,,Amp,FALSE,0,0,73.30951,,,,,
K9,FALSE,Bd_P__nanopore_5_T44,1,Unknown,SYBR,24.138744,0.488458974,,Amp,FALSE,0,0,73.30944,,,,,
K10,FALSE,Bd_sup_pel_P_1_T44,1,Unknown,SYBR,22.021742,0.025153143,,Amp,FALSE,0,0,73.30944,,,,,
K11,FALSE,Bd_sup_pel_P_2_T44,1,Unknown,SYBR,21.97588,0.104604997,,Amp,FALSE,0,0,73.196655,,,,,
K12,FALSE,Bd_sup_pel_P_3_T44,1,Unknown,SYBR,22.275492,0.087729303,,Amp,FALSE,0,0,73.196655,,,,,
K13,FALSE,Bv_P_dnase_1_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0004,,,,,
K14,FALSE,Bv_P_dnase_2_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,89.10739,,,,,
K15,FALSE,Bv_P_dnase_3_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0004,,,,,
K16,FALSE,Bd_P_dnase_1_T44,1,Unknown,SYBR,17.62926,0,,Amp,FALSE,0,0,73.20008,,,,,
K17,FALSE,Bd_P_dnase_2_T44,1,Unknown,SYBR,17.772902,0,,Amp,FALSE,0,0,73.202675,,,,,
K18,FALSE,Bd_P_dnase_3_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0003,,,,,
K19,FALSE,media_P_dnase_1_T44,1,Unknown,SYBR,28.518988,0.985245867,,Amp,FALSE,0,0,73.42835,,,,,
K20,FALSE,media_P_dnase_2_T44,1,Unknown,SYBR,28.813631,0.991195614,,Amp,FALSE,0,0,73.5412,,,,,
K21,FALSE,media_P_dnase_3_T44,1,Unknown,SYBR,28.607155,0.984988554,,Amp,FALSE,0,0,73.53801,,,,,
K22,FALSE,media_P_1_T44,1,Unknown,SYBR,26.632254,0.966430154,,Amp,FALSE,0,0,73.4252,,,,,
K23,FALSE,media_P_2_T44,1,Unknown,SYBR,26.713797,0.913958807,,Amp,FALSE,0,0,73.4252,,,,,
K24,FALSE,media_P_3_T44,1,Unknown,SYBR,25.661654,0.814438428,,Amp,FALSE,0,0,73.4252,,,,,
L1,FALSE,Bd_P__nanopore_1_T0,1,Unknown,SYBR,25.84548,0.992898956,,Amp,FALSE,0,0,73.425026,,,,,
L2,FALSE,Bd_P__nanopore_2_T0,1,Unknown,SYBR,25.607046,0.949648436,,Amp,FALSE,0,0,73.425026,,,,,
L3,FALSE,Bd_P__nanopore_3_T0,1,Unknown,SYBR,25.450005,0.896705025,,Amp,FALSE,0,0,73.425026,,,,,
L4,FALSE,Bd_P__nanopore_4_T0,1,Unknown,SYBR,25.429905,0.967072925,,Amp,FALSE,0,0,73.425026,,,,,
L5,FALSE,Bd_P__nanopore_5_T0,1,Unknown,SYBR,25.72827,0.992964231,,Amp,FALSE,0,0,73.4223,,,,,
L6,FALSE,Bd_sup_pel_P_1_T0,1,Unknown,SYBR,25.568663,0.992704752,,Amp,FALSE,0,0,73.4223,,,,,
L7,FALSE,Bd_sup_pel_P_2_T0,1,Unknown,SYBR,25.421206,0.980581218,,Amp,FALSE,0,0,73.30951,,,,,
L8,FALSE,Bd_sup_pel_P_3_T0,1,Unknown,SYBR,26.021675,0.990676304,,Amp,FALSE,0,0,73.4223,,,,,
L9,FALSE,Bd_P__nanopore_5_T44,1,Unknown,SYBR,21.71566,0.055456738,,Amp,FALSE,0,0,73.30944,,,,,
L10,FALSE,Bd_sup_pel_P_1_T44,1,Unknown,SYBR,20.255747,0,,Amp,FALSE,0,0,73.30944,,,,,
L11,FALSE,Bd_sup_pel_P_2_T44,1,Unknown,SYBR,19.592863,0,,Amp,FALSE,0,0,73.196655,,,,,
L12,FALSE,Bd_sup_pel_P_3_T44,1,Unknown,SYBR,24.230217,0.477124413,,Amp,FALSE,0,0,73.196655,,,,,
L13,FALSE,Bv_P_dnase_1_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,89.220215,,,,,
L14,FALSE,Bv_P_dnase_2_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,89.33302,,,,,
L15,FALSE,Bv_P_dnase_3_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,89.44585,,,,,
L16,FALSE,Bd_P_dnase_1_T44,1,Unknown,SYBR,18.317173,0,,Amp,FALSE,0,0,73.20008,,,,,
L17,FALSE,Bd_P_dnase_2_T44,1,Unknown,SYBR,21.313877,0,,Amp,FALSE,0,0,73.31551,,,,,
L18,FALSE,Bd_P_dnase_3_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0003,,,,,
L19,FALSE,media_P_dnase_1_T44,1,Unknown,SYBR,28.622446,0.991568633,,Amp,FALSE,0,0,73.42835,,,,,
L20,FALSE,media_P_dnase_2_T44,1,Unknown,SYBR,28.46936,0.989076191,,Amp,FALSE,0,0,73.5412,,,,,
L21,FALSE,media_P_dnase_3_T44,1,Unknown,SYBR,28.523472,0.98884292,,Amp,FALSE,0,0,73.53801,,,,,
L22,FALSE,media_P_1_T44,1,Unknown,SYBR,26.620413,0.979170155,,Amp,FALSE,0,0,73.4252,,,,,
L23,FALSE,media_P_2_T44,1,Unknown,SYBR,26.811277,0.968842301,,Amp,FALSE,0,0,73.53801,,,,,
L24,FALSE,media_P_3_T44,1,Unknown,SYBR,26.067705,0.938948683,,Amp,FALSE,0,0,73.4252,,,,,
M1,FALSE,Bv_P_proteinase_1_T40,1,Unknown,SYBR,37.921432,0.841017293,,No Amp,FALSE,0,0,73.53784,,,,,
M2,FALSE,Bv_P_proteinase_2_T40,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,88.99366,,,,,
M3,FALSE,Bv_P_proteinase_3_T40,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,89.106476,,,,,
M4,FALSE,Bd_P_proteinase_1_T40,1,Unknown,SYBR,20.58679,0,,Amp,FALSE,0,0,73.425026,,,,,
M5,FALSE,Bd_P_proteinase_2_T40,1,Unknown,SYBR,17.39215,0,,Amp,FALSE,0,0,73.19672,,,,,
M6,FALSE,Bd_P_proteinase_3_T40,1,Unknown,SYBR,18.540352,0,,Amp,FALSE,0,0,73.4223,,,,,
M7,FALSE,media_P_proteinase_1_T40,1,Unknown,SYBR,27.3396,0.97328654,,Amp,FALSE,0,0,73.64788,,,,,
M8,FALSE,media_P_proteinase_2_T40,1,Unknown,SYBR,27.23056,0.940522285,,Amp,FALSE,0,0,73.53509,,,,,
M9,FALSE,media_P_proteinase_3_T40,1,Unknown,SYBR,27.32041,0.939822234,,Amp,FALSE,0,0,73.53502,,,,,
M10,FALSE,media_1_T40,1,Unknown,SYBR,32.71227,0.98790833,,Amp,FALSE,0,0,73.08386,,,,,
M11,FALSE,media_2_T40,1,Unknown,SYBR,35.01165,0.979354027,,Amp,FALSE,0,0,73.196655,,,,,
M12,FALSE,media_3_T40,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0003,,,,,
M13,FALSE,Bv_nanopore_1_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0004,,,,,
M14,FALSE,Bv_nanopore_2_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.338856,,,,,
M15,FALSE,Bv_nanopore_3_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0004,,,,,
M16,FALSE,Bv_nanopore_4_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,89.10739,,,,,
M17,FALSE,Bv_nanopore_5_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0003,,,,,
M18,FALSE,Bv_sup_pel_1_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0003,,,,,
M19,FALSE,Bv_sup_pel_2_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0003,,,,,
M20,FALSE,Bv_sup_pel_3_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0003,,,,,
M21,FALSE,media_P_proteinase_3_T24,1,Unknown,SYBR,27.435307,0.948028087,,Amp,FALSE,0,0,73.53801,,,,,
M22,FALSE,media_1_T24,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0003,,,,,
M23,FALSE,media_2_T24,1,Unknown,SYBR,33.549065,0.985691471,,Amp,FALSE,0,0,73.312386,,,,,
M24,FALSE,media_3_T24,1,Unknown,SYBR,34.46032,0.953790096,,Amp,FALSE,0,0,77.373695,,,,,
N1,FALSE,Bv_P_proteinase_1_T40,1,Unknown,SYBR,37.61045,0.652225613,,No Amp,FALSE,0,0,73.425026,,,,,
N2,FALSE,Bv_P_proteinase_2_T40,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,89.21929,,,,,
N3,FALSE,Bv_P_proteinase_3_T40,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,89.106476,,,,,
N4,FALSE,Bd_P_proteinase_1_T40,1,Unknown,SYBR,18.340345,0,,Amp,FALSE,0,0,73.425026,,,,,
N5,FALSE,Bd_P_proteinase_2_T40,1,Unknown,SYBR,17.089598,0,,Amp,FALSE,0,0,73.19672,,,,,
N6,FALSE,Bd_P_proteinase_3_T40,1,Unknown,SYBR,16.894054,0,,Amp,FALSE,0,0,73.4223,,,,,
N7,FALSE,media_P_proteinase_1_T40,1,Unknown,SYBR,26.983572,0.952207402,,Amp,FALSE,0,0,73.64788,,,,,
N8,FALSE,media_P_proteinase_2_T40,1,Unknown,SYBR,27.37914,0.975253114,,Amp,FALSE,0,0,73.64788,,,,,
N9,FALSE,media_P_proteinase_3_T40,1,Unknown,SYBR,27.449831,0.988471084,,Amp,FALSE,0,0,73.53502,,,,,
N10,FALSE,media_1_T40,1,Unknown,SYBR,34.187496,0.970561421,,Amp,FALSE,0,0,73.196655,,,,,
N11,FALSE,media_2_T40,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,89.663895,,,,,
N12,FALSE,media_3_T40,1,Unknown,SYBR,34.289528,0.989533216,,Amp,FALSE,0,0,72.858284,,,,,
N13,FALSE,Bv_nanopore_1_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0004,,,,,
N14,FALSE,Bv_nanopore_2_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0004,,,,,
N15,FALSE,Bv_nanopore_3_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0004,,,,,
N16,FALSE,Bv_nanopore_4_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0004,,,,,
N17,FALSE,Bv_nanopore_5_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0003,,,,,
N18,FALSE,Bv_sup_pel_1_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0003,,,,,
N19,FALSE,Bv_sup_pel_2_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0003,,,,,
N20,FALSE,Bv_sup_pel_3_T44,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0003,,,,,
N21,FALSE,media_P_proteinase_3_T24,1,Unknown,SYBR,27.961128,0.96418192,,Amp,FALSE,0,0,73.650826,,,,,
N22,FALSE,media_1_T24,1,Unknown,SYBR,34.714233,0.972872264,,Amp,FALSE,0,0,73.312386,,,,,
N23,FALSE,media_2_T24,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0003,,,,,
N24,FALSE,media_3_T24,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,61.46689,,,,,
O1,FALSE,Bv_P_dnase_1_T40,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,89.106476,,,,,
O2,FALSE,Bv_P_dnase_2_T40,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,88.99366,,,,,
O3,FALSE,Bv_P_dnase_3_T40,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,89.106476,,,,,
O4,FALSE,Bd_P_dnase_1_T40,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,59.9999,,,,,
O5,FALSE,Bd_P_dnase_2_T40,1,Unknown,SYBR,19.787252,0,,Amp,FALSE,0,0,73.30951,,,,,
O6,FALSE,Bd_P_dnase_3_T40,1,Unknown,SYBR,19.77156,0,,Amp,FALSE,0,0,73.30951,,,,,
O7,FALSE,media_P_dnase_1_T40,1,Unknown,SYBR,27.191685,0.995188794,,Amp,FALSE,0,0,73.4223,,,,,
O8,FALSE,media_P_dnase_2_T40,1,Unknown,SYBR,27.960047,0.993857996,,Amp,FALSE,0,0,73.4223,,,,,
O9,FALSE,media_P_dnase_3_T40,1,Unknown,SYBR,28.279625,0.992000695,,Amp,FALSE,0,0,73.42223,,,,,
O10,FALSE,media_P_1_T40,1,Unknown,SYBR,24.690744,0.643291964,,Amp,FALSE,0,0,73.30944,,,,,
O11,FALSE,media_P_2_T40,1,Unknown,SYBR,25.319572,0.794984273,,Amp,FALSE,0,0,73.30944,,,,,
O12,FALSE,media_P_3_T40,1,Unknown,SYBR,26.449177,0.990279418,,Amp,FALSE,0,0,73.196655,,,,,
O13,FALSE,std_-2,1,Unknown,SYBR,7.1717563,0.973400743,,Amp,FALSE,0,0,73.087265,,,,,
O14,FALSE,std_-3,1,Unknown,SYBR,10.05474,0.867636412,,Amp,FALSE,0,0,72.97445,,,,,
O15,FALSE,std_-4,1,Unknown,SYBR,15.131453,0.989796612,,Amp,FALSE,0,0,72.97445,,,,,
O16,FALSE,std_-5,1,Unknown,SYBR,18.412403,0.97082488,,Amp,FALSE,0,0,72.97445,,,,,
O17,FALSE,std_-6,1,Unknown,SYBR,19.378061,0.986272772,,Amp,FALSE,0,0,72.97699,,,,,
O18,FALSE,std_-7,1,Unknown,SYBR,21.307404,0.991340363,,Amp,FALSE,0,0,73.08983,,,,,
O19,FALSE,std_-8,1,Unknown,SYBR,30.317945,0.991762355,,Amp,FALSE,0,0,73.08983,,,,,
O20,FALSE,std_-9,1,Unknown,SYBR,31.383873,0.987794392,,Amp,FALSE,0,0,73.08983,63.159843,69.81745,,,
O21,FALSE,std_-10,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,90.347336,,,,,
O22,FALSE,std_-11,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,90.008896,,,,,
O23,FALSE,std_-12,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,94.747086,,,,,
O24,FALSE,water,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,90.008896,,,,,
P1,FALSE,Bv_P_dnase_1_T40,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.225536,,,,,
P2,FALSE,Bv_P_dnase_2_T40,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,89.106476,,,,,
P3,FALSE,Bv_P_dnase_3_T40,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,89.21929,,,,,
P4,FALSE,Bd_P_dnase_1_T40,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,59.9999,,,,,
P5,FALSE,Bd_P_dnase_2_T40,1,Unknown,SYBR,21.117292,0,,Amp,FALSE,0,0,73.30951,,,,,
P6,FALSE,Bd_P_dnase_3_T40,1,Unknown,SYBR,20.94511,0,,Amp,FALSE,0,0,73.30951,,,,,
P7,FALSE,media_P_dnase_1_T40,1,Unknown,SYBR,27.272959,0.993427612,,Amp,FALSE,0,0,73.4223,,,,,
P8,FALSE,media_P_dnase_2_T40,1,Unknown,SYBR,28.18422,0.990458136,,Amp,FALSE,0,0,73.53509,,,,,
P9,FALSE,media_P_dnase_3_T40,1,Unknown,SYBR,28.333971,0.993890448,,Amp,FALSE,0,0,73.42223,,,,,
P10,FALSE,media_P_1_T40,1,Unknown,SYBR,25.252605,0.764857119,,Amp,FALSE,0,0,73.196655,,,,,
P11,FALSE,media_P_2_T40,1,Unknown,SYBR,24.824064,0.71584281,,Amp,FALSE,0,0,73.196655,,,,,
P12,FALSE,media_P_3_T40,1,Unknown,SYBR,26.164701,0.970689428,,Amp,FALSE,0,0,73.196655,,,,,
P13,FALSE,std_-2,1,Unknown,SYBR,7.17269,0.992292511,,Amp,FALSE,0,0,72.97445,,,,,
P14,FALSE,std_-3,1,Unknown,SYBR,10.758727,0.974200845,,Amp,FALSE,0,0,72.97445,,,,,
P15,FALSE,std_-4,1,Unknown,SYBR,14.69689,0.983877681,,Amp,FALSE,0,0,72.97445,,,,,
P16,FALSE,std_-5,1,Unknown,SYBR,17.618105,0.980430147,,Amp,FALSE,0,0,72.97445,,,,,
P17,FALSE,std_-6,1,Unknown,SYBR,19.252367,0.962530829,,Amp,FALSE,0,0,72.97699,,,,,
P18,FALSE,std_-7,1,Unknown,SYBR,21.471884,0.982320626,,Amp,FALSE,0,0,72.97699,,,,,
P19,FALSE,std_-8,1,Unknown,SYBR,29.167543,0.986535472,,Amp,FALSE,0,0,73.08983,,,,,
P20,FALSE,std_-9,1,Unknown,SYBR,31.08849,0.986441239,,Amp,FALSE,0,0,73.31551,63.272682,,,,
P21,FALSE,std_-10,1,Unknown,SYBR,33.572887,0.98446724,,Amp,FALSE,0,0,72.97394,,,,,
P22,FALSE,std_-11,1,Unknown,SYBR,33.110416,0.984833076,,Amp,FALSE,0,0,72.86113,,,,,
P23,FALSE,std_-12,1,Unknown,SYBR,38.307537,0.819089571,,No Amp,FALSE,0,0,72.86113,,,,,
P24,FALSE,water,1,Unknown,SYBR,35.01719,0.958685124,,Amp,FALSE,0,0,72.748314,90.460144,79.96842,82.78878,,
