Well,Omit,Sample,Target,Task,Dyes,Cq,Cq Conf,Amp Score,Amp Status,Annotated,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Tm4,Curve Quality,Result Quality Issues
G18,false,Bd_phage_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,22.703152826818133,0.04381968204058826,1.6919214667238998,Amp,false,3,15,73.8243179321289,,,,,
G19,false,Pm_phage_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,26.908555101203916,0.9888225383843214,1.8437846730625072,Amp,false,3,17,73.63056945800781,,,,,
G20,false,Pm_phage_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,26.412785372379027,0.9911932194552598,1.8729729766636705,Amp,false,3,16,73.63056945800781,,,,,
G21,false,Pm_phage_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,26.803046870542936,0.9904817890510578,1.8565366648600867,Amp,false,3,17,73.63056945800781,,,,,
G22,false,Bs_phage_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,29.1045546554624,0.9533216754272262,1.6424412386181675,Inconclusive,false,3,22,73.63056945800781,,,,,
G23,false,Bs_phage_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,28.754915041884175,0.9218857077458682,1.6002375516660485,Inconclusive,false,3,23,73.63056945800781,,,,,
G24,false,Bs_phage_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,25.458511061927418,0.2116253502329776,1.6324493866339498,Amp,false,3,22,73.63056945800781,,,,,
H1,false,media_phage_1_T0,vulgatus,Unknown,SYBR-NFQ-MGB,28.67209249885385,0.9729663921705759,1.7897181675790803,Amp,false,3,22,73.63243103027344,,,,,
H2,false,media_phage_2_T0,vulgatus,Unknown,SYBR-NFQ-MGB,30.96635536109526,0.944760405426015,1.6910338549760604,Amp,false,3,23,73.82615661621094,,,,,
H3,false,media_phage_3_T0,vulgatus,Unknown,SYBR-NFQ-MGB,33.51490218215666,0.9112559625830332,1.5989314266679489,Inconclusive,false,3,25,74.01988220214844,,,,,
H4,false,media_phage_abx_1_T0,vulgatus,Unknown,SYBR-NFQ-MGB,30.962889663753934,0.9724700722589646,1.6988670780454247,Amp,false,3,17,73.82615661621094,,,,,
H5,false,media_phage_abx_2_T0,vulgatus,Unknown,SYBR-NFQ-MGB,28.8406028916107,0.9691191335980802,1.7448777269080151,Amp,false,3,19,73.82615661621094,,,,,
H6,false,media_phage_abx_3_T0,vulgatus,Unknown,SYBR-NFQ-MGB,32.57085829968106,0.9593629315281196,1.6569662733066939,Amp,false,3,25,74.01988220214844,,,,,
H7,false,media_1_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.64887237548828,,,,,
H8,false,media_2_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.45514678955078,,,,,
H9,false,media_3_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.84259033203125,,,,,
H10,false,media_abx_1_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,0.32636028145992385,No Amp,false,3,39,92.03631591796875,,,,,
H11,false,media_abx_2_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.84259033203125,,,,,
H12,false,media_abx_3_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.84259033203125,,,,,
H13,false,Bv_phage_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,22.39947492199401,0.024923010552221788,1.7269174866168346,Amp,false,3,15,73.8243179321289,,,,,
H14,false,Bv_phage_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,23.839479626154272,0.1938654705675633,1.7245210454096103,Amp,false,3,18,73.8243179321289,,,,,
H15,false,Bv_phage_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,25.5332004604018,0.5637655844080343,2.024224927168042,Amp,false,3,23,74.01806640625,,,,,
H16,false,Bd_phage_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,23.137595940186593,0.08370390181732651,1.7072684771044384,Amp,false,3,16,73.8243179321289,,,,,
H17,false,Bd_phage_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,22.952306734981512,0.0854811359660266,1.7841131078500738,Amp,false,3,17,73.8243179321289,,,,,
H18,false,Bd_phage_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,22.161903973731754,0.043985707681890265,1.7059774587216217,Amp,false,3,14,73.63056945800781,,,,,
H19,false,Pm_phage_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,26.991338458944263,0.990720729392048,1.833630308543293,Amp,false,3,17,73.63056945800781,,,,,
H20,false,Pm_phage_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,27.052333141314072,0.9767600613809287,1.8552579128863118,Amp,false,3,21,73.63056945800781,,,,,
H21,false,Pm_phage_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,26.701484217834604,0.9908627475369626,1.8507825811977405,Amp,false,3,18,73.63056945800781,,,,,
H22,false,Bs_phage_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,28.897261306587062,0.9549440269406143,1.6407086525705212,Inconclusive,false,3,22,73.8243179321289,,,,,
H23,false,Bs_phage_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,28.63826601015078,0.9135180643859638,1.5897464586391417,Inconclusive,false,3,22,73.8243179321289,,,,,
H24,false,Bs_phage_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,28.67797326723381,0.9356728893895353,1.6308005903874965,Inconclusive,false,3,22,73.63056945800781,,,,,
I1,false,LG_Bv_phage_1_T0,vulgatus,Unknown,SYBR-NFQ-MGB,24.422238269099473,0.42090097505303475,1.8742470713530692,Amp,false,3,19,73.63243103027344,,,,,
I2,false,LG_Bv_phage_2_T0,vulgatus,Unknown,SYBR-NFQ-MGB,26.33670109165272,0.9803663377606786,1.8467779630858112,Amp,false,3,19,73.82615661621094,,,,,
I3,false,LG_Bv_phage_3_T0,vulgatus,Unknown,SYBR-NFQ-MGB,25.28264184017857,0.6622708886208015,1.8463577033144831,Amp,false,3,16,73.82615661621094,,,,,
I4,false,LG_Bv_phage_abx_1_T0,vulgatus,Unknown,SYBR-NFQ-MGB,26.666000896421536,0.9884750283288722,1.844269975962956,Amp,false,3,17,73.82615661621094,,,,,
I5,false,LG_Bv_phage_abx_2_T0,vulgatus,Unknown,SYBR-NFQ-MGB,26.815235483914854,0.9871162780664546,1.8145942147361973,Amp,false,3,19,73.82615661621094,,,,,
I6,false,LG_Bv_phage_abx_3_T0,vulgatus,Unknown,SYBR-NFQ-MGB,26.617777639697138,0.9844773207136253,1.805110392472005,Amp,false,3,16,73.82615661621094,,,,,
I7,false,LG_Bv_1_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.45514678955078,,,,,
I8,false,LG_Bv_2_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.64887237548828,81.38143920898438,,,,
I9,false,LG_Bv_3_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.84259033203125,,,,,
I10,false,LG_Bv_abx_1_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.45514678955078,,,,,
I11,false,LG_Bv_abx_2_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,92.03631591796875,,,,,
I12,false,LG_Bv_abx_3_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.84259033203125,,,,,
I13,false,Bv_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,72.27432250976562,81.18682861328125,91.64935302734375,,,
I14,false,Bv_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,80.79933166503906,70.53056335449219,91.45559692382812,,,
I15,false,Bv_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,80.99308013916016,91.64935302734375,,,,
I16,false,Bd_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,65.88055419921875,80.79933166503906,61.6180534362793,91.26184844970703,,
I17,false,Bd_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,70.53056335449219,80.79933166503906,91.26184844970703,,,
I18,false,Bd_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,68.98056030273438,80.79933166503906,91.45559692382812,,,
I19,false,Pm_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.45559692382812,,,,,
I20,false,Pm_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.64935302734375,,,,,
I21,false,Pm_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.45559692382812,,,,,
I22,false,Bs_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,72.27432250976562,81.38058471679688,91.06809997558594,,,
I23,false,Bs_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,81.38058471679688,72.27432250976562,90.48684692382812,,,
I24,false,Bs_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,81.18682861328125,71.49931335449219,,,,
J1,false,LG_Bv_phage_1_T0,vulgatus,Unknown,SYBR-NFQ-MGB,32.46355971099273,0.9305022468881841,1.2769410676200588,Inconclusive,false,3,23,93.58612060546875,87.19319152832031,,,,
J2,false,LG_Bv_phage_2_T0,vulgatus,Unknown,SYBR-NFQ-MGB,19.567631846798996,0,2.1373199731127444,Amp,false,3,16,73.63243103027344,,,,,
J3,false,LG_Bv_phage_3_T0,vulgatus,Unknown,SYBR-NFQ-MGB,27.2774954485174,0.9820839667216837,1.830704695494553,Amp,false,3,19,73.82615661621094,,,,,
J4,false,LG_Bv_phage_abx_1_T0,vulgatus,Unknown,SYBR-NFQ-MGB,25.276625718246834,0.6771742015467677,1.8382067465385024,Amp,false,3,17,73.82615661621094,,,,,
J5,false,LG_Bv_phage_abx_2_T0,vulgatus,Unknown,SYBR-NFQ-MGB,26.598396878286295,0.9843790591059118,1.812756104188027,Amp,false,3,16,73.82615661621094,,,,,
J6,false,LG_Bv_phage_abx_3_T0,vulgatus,Unknown,SYBR-NFQ-MGB,17.66890626176541,0,1.8256395626221813,Amp,false,3,14,73.82615661621094,,,,,
J7,false,LG_Bv_1_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.64887237548828,,,,,
J8,false,LG_Bv_2_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.84259033203125,,,,,
J9,false,LG_Bv_3_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.84259033203125,,,,,
J10,false,LG_Bv_abx_1_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.84259033203125,,,,,
J11,false,LG_Bv_abx_2_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.84259033203125,,,,,
J12,false,LG_Bv_abx_3_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.84259033203125,,,,,
J13,false,Bv_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,71.49931335449219,80.99308013916016,91.45559692382812,,,
J14,false,Bv_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,70.9180679321289,80.99308013916016,91.26184844970703,,,
J15,false,Bv_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,80.99308013916016,73.43682098388672,91.84309387207031,,,
J16,false,Bd_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,80.79933166503906,91.84309387207031,66.84931182861328,,,
J17,false,Bd_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,80.79933166503906,,,,,
J18,false,Bd_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,68.59306335449219,80.79933166503906,91.45559692382812,,,
J19,false,Pm_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.45559692382812,,,,,
J20,false,Pm_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,65.29930877685547,91.64935302734375,60.84305191040039,,,
J21,false,Pm_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.45559692382812,,,,,
J22,false,Bs_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,73.04931640625,91.45559692382812,81.18682861328125,,,
J23,false,Bs_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.45559692382812,,,,,
J24,false,Bs_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.45559692382812,,,,,
K1,false,Bv_phage_abx_1_T4,vulgatus,Unknown,SYBR-NFQ-MGB,25.476780099381926,0.7197648488662401,1.8854368899398555,Amp,false,3,18,73.63243103027344,,,,,
K2,false,Bv_phage_abx_2_T4,vulgatus,Unknown,SYBR-NFQ-MGB,25.961526994365272,0.952854444562149,1.8494852506731632,Amp,false,3,16,73.63243103027344,,,,,
K3,false,Bv_phage_abx_3_T4,vulgatus,Unknown,SYBR-NFQ-MGB,25.76446928854611,0.9849969469702898,1.8909767314054982,Amp,false,3,17,73.82615661621094,,,,,
K4,false,Bd_phage_abx_1_T4,vulgatus,Unknown,SYBR-NFQ-MGB,26.61013795396775,0.9674103141653619,1.6737393975865686,Amp,false,3,17,73.63243103027344,,,,,
K5,false,Bd_phage_abx_2_T4,vulgatus,Unknown,SYBR-NFQ-MGB,22.787156584534294,0.09611554497312416,1.7479709693143135,Amp,false,3,16,73.63243103027344,,,,,
K6,false,Bd_phage_abx_3_T4,vulgatus,Unknown,SYBR-NFQ-MGB,27.05097110102774,0.9623260512202366,1.7126665387102797,Amp,false,3,20,73.63243103027344,,,,,
K7,false,Bv_abx_1_T4,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.64887237548828,,,,,
K8,false,Bv_abx_2_T4,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.26142120361328,,,,,
K9,false,Bv_abx_3_T4,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.64887237548828,85.06221771240234,,,,
K10,false,Bd_abx_1_T4,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,63.94617462158203,91.64887237548828,79.63790893554688,,,
K11,false,Bd_abx_2_T4,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,65.8834228515625,61.62147521972656,92.03631591796875,,,
K12,false,Bd_abx_3_T4,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,68.2081298828125,92.03631591796875,80.41281127929688,,,
K13,false,media_phage_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,30.82583072579085,0.9855807971891877,1.720702004137415,Amp,false,3,22,74.01806640625,,,,,
K14,false,media_phage_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,30.690477590431612,0.9876500804725876,1.7080897275839226,Amp,false,3,20,74.01806640625,,,,,
K15,false,media_phage_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,30.848291429317605,0.9839804354109317,1.7011029561011302,Amp,false,3,18,74.01806640625,,,,,
K16,false,media_phage_abx_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,29.36092450072858,0.9902016209433281,1.7508056322924033,Amp,false,3,21,74.01806640625,,,,,
K17,false,media_phage_abx_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,30.988179987451332,0.9774076557883169,1.683887162314891,Amp,false,3,24,74.01806640625,,,,,
K18,false,media_phage_abx_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,30.566628630832476,0.9786503698497847,1.6903586252344749,Amp,false,3,22,73.8243179321289,,,,,
K19,false,media_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.64935302734375,,,,,
K20,false,media_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.45559692382812,,,,,
K21,false,media_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.48684692382812,85.83683776855469,,,,
K22,false,media_abx_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,0.42038509364760784,No Amp,false,3,39,91.06809997558594,,,,,
K23,false,media_abx_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,0.2808879918503921,No Amp,false,3,39,90.68059539794922,,,,,
K24,false,media_abx_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.68059539794922,85.06183624267578,,,,
L1,false,Bv_phage_abx_1_T4,vulgatus,Unknown,SYBR-NFQ-MGB,26.00685232320337,0.9359554183123555,1.8842640218133935,Amp,false,3,21,73.63243103027344,,,,,
L2,false,Bv_phage_abx_2_T4,vulgatus,Unknown,SYBR-NFQ-MGB,26.7051705133958,0.9797403546147194,1.8556378407964162,Amp,false,3,19,73.63243103027344,,,,,
L3,false,Bv_phage_abx_3_T4,vulgatus,Unknown,SYBR-NFQ-MGB,26.592443844338497,0.9857780763614924,1.8187004441859402,Amp,false,3,18,73.82615661621094,,,,,
L4,false,Bd_phage_abx_1_T4,vulgatus,Unknown,SYBR-NFQ-MGB,24.115136905187413,0.3281146267349477,1.7047608817544009,Amp,false,3,16,73.63243103027344,,,,,
L5,false,Bd_phage_abx_2_T4,vulgatus,Unknown,SYBR-NFQ-MGB,25.75795973723173,0.84571252372873,1.7447694141078762,Amp,false,3,20,73.63243103027344,,,,,
L6,false,Bd_phage_abx_3_T4,vulgatus,Unknown,SYBR-NFQ-MGB,27.81631682933996,0.9701709009808156,1.724435201313787,Amp,false,3,22,73.63243103027344,,,,,
L7,false,Bv_abx_1_T4,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.45514678955078,72.85752868652344,,,,
L8,false,Bv_abx_2_T4,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.45514678955078,,,,,
L9,false,Bv_abx_3_T4,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.84259033203125,,,,,
L10,false,Bd_abx_1_T4,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,63.94617462158203,92.03631591796875,79.83163452148438,,,
L11,false,Bd_abx_2_T4,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,64.52735137939453,91.84259033203125,80.21908569335938,,,
L12,false,Bd_abx_3_T4,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,66.0771484375,91.64887237548828,62.0089225769043,,,
L13,false,media_phage_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,29.93595991782955,0.9840385449000079,1.7092485460559597,Amp,false,3,21,74.01806640625,,,,,
L14,false,media_phage_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,30.492000839630293,0.9880693114468078,1.6954958191893754,Amp,false,3,22,74.01806640625,,,,,
L15,false,media_phage_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,31.200922196997354,0.9895155621581877,1.6914925830077572,Amp,false,3,22,74.01806640625,,,,,
L16,false,media_phage_abx_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,29.54536053785168,0.988099821150263,1.7517165694110695,Amp,false,3,22,73.8243179321289,,,,,
L17,false,media_phage_abx_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,31.708390135224903,0.9850055533769467,1.6949293040611046,Amp,false,3,21,74.01806640625,,,,,
L18,false,media_phage_abx_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,30.840029402319665,0.9863956820303962,1.7061847288614538,Amp,false,3,22,73.8243179321289,,,,,
L19,false,media_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.45559692382812,,,,,
L20,false,media_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.45559692382812,,,,,
L21,false,media_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,35.767268941125636,0.9643885525613296,1.6268165323704262,Inconclusive,false,3,29,74.98682403564453,,,,,
L22,false,media_abx_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.87434387207031,,,,,
L23,false,media_abx_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.26184844970703,,,,,
L24,false,media_abx_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,0.43390212722871135,No Amp,false,3,39,90.68059539794922,,,,,
M1,false,Bv_phage_1_T4,vulgatus,Unknown,SYBR-NFQ-MGB,21.092009228832367,0,1.8403294307393123,Amp,false,3,15,73.63243103027344,,,,,
M2,false,Bv_phage_2_T4,vulgatus,Unknown,SYBR-NFQ-MGB,24.83421408022035,0.6271654067391693,1.7916427964553798,Amp,false,3,18,73.63243103027344,,,,,
M3,false,Bv_phage_3_T4,vulgatus,Unknown,SYBR-NFQ-MGB,25.269874376544905,0.7014049644284536,1.7811090454164449,Amp,false,3,18,73.63243103027344,,,,,
M4,false,Bd_phage_1_T4,vulgatus,Unknown,SYBR-NFQ-MGB,20.41226939209344,0,1.7178297915770997,Amp,false,3,14,73.63243103027344,,,,,
M5,false,Bd_phage_2_T4,vulgatus,Unknown,SYBR-NFQ-MGB,26.441026331866006,0.9637426631162589,1.7073520570916356,Amp,false,3,20,73.63243103027344,,,,,
M6,false,Bd_phage_3_T4,vulgatus,Unknown,SYBR-NFQ-MGB,26.84886581393848,0.9561689785829275,1.7215438723398429,Amp,false,3,20,73.63243103027344,,,,,
M7,false,Pm_phage_1_T4,vulgatus,Unknown,SYBR-NFQ-MGB,27.690366154792052,0.9952517476443443,1.8199800143872804,Amp,false,3,21,73.63243103027344,,,,,
M8,false,Pm_phage_2_T4,vulgatus,Unknown,SYBR-NFQ-MGB,27.70890387743131,0.994341769321475,1.8184281647177616,Amp,false,3,18,73.82615661621094,,,,,
M9,false,Pm_phage_3_T4,vulgatus,Unknown,SYBR-NFQ-MGB,27.852839108289082,0.9917210006283822,1.8281371397926494,Amp,false,3,21,73.82615661621094,,,,,
M10,false,Bs_phage_1_T4,vulgatus,Unknown,SYBR-NFQ-MGB,26.883535538993122,0.98729993730468,1.7870997780191087,Amp,false,3,20,73.82615661621094,,,,,
M11,false,Bs_phage_2_T4,vulgatus,Unknown,SYBR-NFQ-MGB,27.41615460720581,0.9844596647317,1.7902296986613375,Amp,false,3,21,73.82615661621094,,,,,
M12,false,Bs_phage_3_T4,vulgatus,Unknown,SYBR-NFQ-MGB,27.535408881516226,0.9814728773451673,1.7623625718778855,Amp,false,3,20,73.82615661621094,,,,,
M13,false,LG_Bv_phage_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,26.840721847648012,0.9380501241035346,1.667226141179715,Amp,false,3,16,73.8243179321289,,,,,
M14,false,LG_Bv_phage_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,26.53394081740616,0.8347338068886898,1.6648993624156707,Amp,false,3,19,73.8243179321289,,,,,
M15,false,LG_Bv_phage_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,26.913678292891042,0.9644833770539586,1.6506649293596556,Amp,false,3,21,73.8243179321289,,,,,
M16,false,LG_Bv_phage_abx_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,27.213223438674312,0.9839759213966282,1.7316283954451963,Amp,false,3,20,73.8243179321289,,,,,
M17,false,LG_Bv_phage_abx_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,27.226665220246453,0.9719786393326937,1.6748058650992632,Amp,false,3,16,73.8243179321289,,,,,
M18,false,LG_Bv_phage_abx_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,27.049625518532658,0.9805641579968669,1.7561672888929756,Amp,false,3,16,73.63056945800781,,,,,
M19,false,LG_Bv_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,80.79933166503906,70.3368148803711,90.68059539794922,,,
M20,false,LG_Bv_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,32.64543249484633,0.8505727650323219,1.5863424356090874,Inconclusive,false,3,26,73.8243179321289,,,,,
M21,false,LG_Bv_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.45559692382812,80.60558319091797,,,,
M22,false,LG_Bv_abx_1_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.87434387207031,,,,,
M23,false,LG_Bv_abx_2_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.68059539794922,,,,,
M24,false,LG_Bv_abx_3_T8,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,89.90559387207031,79.63682556152344,,,,
N1,false,Bv_phage_1_T4,vulgatus,Unknown,SYBR-NFQ-MGB,22.677378200268123,0.06306036095070518,1.8267300370645376,Amp,false,3,16,73.43870544433594,,,,,
N2,false,Bv_phage_2_T4,vulgatus,Unknown,SYBR-NFQ-MGB,26.532391462712873,0.9679087851210615,1.8079326073068898,Amp,false,3,22,73.63243103027344,,,,,
N3,false,Bv_phage_3_T4,vulgatus,Unknown,SYBR-NFQ-MGB,25.374498737993505,0.6982261174825773,1.7707837913038014,Amp,false,3,16,73.43870544433594,,,,,
N4,false,Bd_phage_1_T4,vulgatus,Unknown,SYBR-NFQ-MGB,24.42702046501835,0.35369695811740026,1.7189076844458244,Amp,false,3,17,73.63243103027344,,,,,
N5,false,Bd_phage_2_T4,vulgatus,Unknown,SYBR-NFQ-MGB,26.60051371681385,0.9685328724915245,1.7186074712907002,Amp,false,3,19,73.63243103027344,,,,,
N6,false,Bd_phage_3_T4,vulgatus,Unknown,SYBR-NFQ-MGB,27.49092476596976,0.9775392964392758,1.6965541908411013,Amp,false,3,19,73.63243103027344,,,,,
N7,false,Pm_phage_1_T4,vulgatus,Unknown,SYBR-NFQ-MGB,27.413217130817813,0.9912560897710248,1.8321197181977156,Amp,false,3,20,73.63243103027344,,,,,
N8,false,Pm_phage_2_T4,vulgatus,Unknown,SYBR-NFQ-MGB,27.644201554741805,0.9947421039010353,1.8296712359419984,Amp,false,3,19,73.63243103027344,,,,,
N9,false,Pm_phage_3_T4,vulgatus,Unknown,SYBR-NFQ-MGB,27.555524640617506,0.9929344703953105,1.8308853694969573,Amp,false,3,21,73.82615661621094,,,,,
